Year,Mo,Dy,Hr,Name,Latitude,Longitude,magnitude,deaths,location
1987,10,16,20,"PAPUA NEW GUINEA: NEW BRITAIN: KANDRIAN, KIMBTE",-6.266,149.06,7.7,,PAPUA NEW GUINEA
1987,11,17,8,ALASKA: GULF OF ALASKA,58.586,-143.27,7.2,,ALASKA
1987,11,24,1,CALIFORNIA: SUPERSTITION HILLS,33.082,-115.775,6.2,2,CALIFORNIA
1987,11,26,1,"INDONESIA: TIMOR: PANTAR, MOUNT SIRUNG",-8.247,124.155,6.5,125,INDONESIA
1987,11,30,19,ALASKA: YAKUTAT,58.679,-142.786,7.9,,ALASKA
1987,12,17,2,"JAPAN: HONSHU: CHIBA PERFECTURE, TOKYO",35.362,140.214,6,2,JAPAN
1988,1,3,21,CHINA: LINGWU,38.111,106.336,5.5,,CHINA
1988,1,9,1,"ALBANIA: TIRANA, ULCINJ-BAR",41.246,19.63,5.8,,ALBANIA
1988,1,22,0,AUSTRALIA: TENNANT CREEK,-19.847,133.803,6.3,,AUSTRALIA
1988,1,22,12,AUSTRALIA: TENNANT CREEK,-19.829,133.882,6.7,,AUSTRALIA
1988,2,5,14,CHILE: TALTAL,-24.753,-70.433,6.7,,CHILE
1988,2,6,14,BANGLADESH: SYLHET: INDIA: TIPURA-ASSAM,24.688,91.57,5.8,2,BANGLADESH
1988,3,6,22,ALASKA: GULF OF ALASKA: ANCHORAGE,57.262,-142.747,7.8,,ALASKA
1988,3,30,2,"IRAN: DEH DASHT, BAHBAHAN",30.89,50.194,5.7,,IRAN
1988,6,19,20,"PHILIPPINES: MINDORO: SAN JOSE, CALAPAN",12.376,121.067,6.2,2,PHILIPPINES
1988,6,24,2,PHILIPPINES: LUZON: LAOAG,18.606,121.013,5.4,,PHILIPPINES
1988,7,5,20,"PAPUA NEW GUINEA: NEW BRITAIN: KANDRIAN, ARAWE",-5.964,148.78,6.8,,PAPUA NEW GUINEA
1988,7,20,23,"TAIWAN: HUALIEN, SU-HUA",23.902,121.598,5.7,1,TAIWAN
1988,8,6,0,"MYANMAR (BURMA): INDIA: GAUHATI, SIBSAGAR, IMPHAL",25.149,95.127,7.2,38,MYANMAR (BURMA)
1988,8,10,4,"SOLOMON ISLANDS: SAN CRISTOBAL, GUADALCANAL",-10.258,160.896,7.6,,SOLOMON ISLANDS
1988,8,11,16,"IRAN: S, MAMASANI, BUSHEHR, NURABAD",29.974,51.679,6.1,1,IRAN
1988,8,20,23,"NEPAL-INDIA: KATHMANDU, BIHAR",26.755,86.616,6.6,1091,NEPAL-INDIA
1988,9,6,0,PAPUA NEW GUINEA: KAIAPIT (LANDSLIDE GENERATED),-6.06,146.23,4.3,74,PAPUA NEW GUINEA
1988,9,25,20,"TAJIKISTAN: ROSHTKALA, KHOROG",37.18,71.811,5,,TAJIKISTAN
1988,10,16,12,"GREECE: IONIAN SEA: KILINI, VARTHOLOMION",37.938,20.932,5.8,,GREECE
1988,10,31,10,"ALGERIA: BLIDA, MEDEA-ALGIERS",36.443,2.759,5.6,,ALGERIA
1988,11,3,14,"GUATEMALA: S PALIN, SAN VICENTE PACAYA",13.881,-90.45,6,5,GUATEMALA
1988,11,3,19,PUERTO RICO: MONA PASSAGE: CATANO,19.08,-67.256,5.7,,PUERTO RICO
1988,11,6,13,CHINA: YUNNAN PROVINCE,22.789,99.611,7.3,738,CHINA
1988,11,6,13,CHINA: YUNNAN PROVINCE,23.181,99.439,6.4,,CHINA
1988,11,10,1,"CHINA: E, QINZHOU-FANGCHENG, NANNING",21.23,108.545,4.6,,CHINA
1988,11,12,3,"JAMAICA: ST ANDREW, JACKS HILL",18.068,-76.597,4.7,,JAMAICA
1988,11,17,6,"PHILIPPINES: SAMAR: CATARMAN, CATBALOGAN",12.399,124.537,6.6,,PHILIPPINES
1988,11,21,16,AZORES: SAO MIGUEL ISLAND,37.938,-26.142,5.3,,AZORES
1988,11,25,23,"CANADA: QUEBEC: SAGUENAY, QUEBEC CITY",48.117,-71.183,5.8,,CANADA
1988,12,7,7,"ARMENIA: LENINAKAN, SPITAK, KIROVAKAN",40.987,44.185,6.8,25000,ARMENIA
1989,1,22,23,"TAJIKISTAN: SHARORA, GISSAR",38.465,68.694,5.3,274,TAJIKISTAN
1989,3,8,11,"INDONESIA: MOLUCCA PASSAGE: MOROTAI, TANAWANGU",1.031,126.189,5.6,,INDONESIA
1989,3,10,8,"TURKEY: ERZURUM, KARS",40.027,41.816,4.4,,TURKEY
1989,3,10,14,PAPUA NEW GUINEA: NEW BRITAIN: RABAUL,-4.346,152.797,5.4,1,PAPUA NEW GUINEA
1989,3,10,21,"MALAWI: SALIMA, DEDZA, MOHINJI",-13.702,34.42,6.1,9,MALAWI
1989,4,15,20,CHINA: SICHUAN PROVINCE: BATANG,29.987,99.195,6.2,11,CHINA
1989,4,25,14,"MEXICO: MEXICO CITY, ACAPULCO",16.773,-99.328,6.8,3,MEXICO
1989,5,3,9,"IRAN: SW, SHIRAZ, MAMASANI",29.964,51.655,5.1,,IRAN
1989,5,4,0,"VENEZUELA: FALCON, CARABOBO, CARACAS",11.038,-68.27,5.2,,VENEZUELA
1989,5,7,0,"CHINA: YUNNAN PROVINCE: GENGMA, LANCANG, MENGLIAN",23.553,99.526,5.6,1,CHINA
1989,5,23,10,MACQUARIE ISLAND: MACQUARIE STATION: NEW ZEALAND,-52.341,160.568,8.2,,MACQUARIE ISLAND
1989,5,27,20,"IRAN: DO GOBADAN, FARS, YASUJ",30.167,50.921,5.8,114,IRAN
1989,6,12,0,BANGLADESH: BANARIPARA,21.861,89.763,5.1,1,BANGLADESH
1989,6,25,20,"ECUADOR: ESMERALDAS, GUAYAQUIL",1.134,-79.616,6.1,,ECUADOR
1989,6,26,3,HAWAIIAN ISLANDS: PUNA DISTRICT,19.362,-155.083,6.1,,HAWAIIAN ISLANDS
1989,6,26,10,"AZORES: GRACIOSA, TERCEIRA",39.112,-28.242,5.7,,AZORES
1989,7,9,2,"JAPAN: HONSHU: ITO, AJIRO",34.942,139.193,5,,JAPAN
1989,7,14,20,INDONESIA: TIMOR: ALOR,-8.081,125.129,6.2,,INDONESIA
1989,8,1,0,"INDONESIA: KURIMA DISTRICT, BALIEM RIVER",-4.511,139.022,5.8,120,INDONESIA
1989,8,3,7,"RUSSIA: GROZNYY, BUYNAKSK",43.522,45.362,5,1,RUSSIA
1989,8,20,11,"DJIBOUTI: GALAFI, YABAKI",11.766,41.942,6.3,2,DJIBOUTI
1989,9,4,5,INDONESIA: TEMBAGAPURA,-4.219,136.667,6,,INDONESIA
1989,9,4,13,ALASKA,55.543,-156.835,6.9,,ALASKA
1989,9,22,2,CHINA: SICHUAN PROVINCE: XIAOJIN COUNTY,31.583,102.433,6.1,1,CHINA
1989,10,1,2,IRAN: DEH BORZORG-E SISAKHT,30.96,51.421,4.7,,IRAN
1989,10,18,0,CALIFORNIA: LOMA PRIETA,37.036,-121.883,6.9,62,CALIFORNIA
1989,10,18,14,CHINA: SHANXI AND HEBEI PROVINCES: DATONG,39.893,113.884,5.3,29,CHINA
1989,10,29,5,JAPAN: N. HONSHU ISLAND,39.571,143.333,6.6,,JAPAN
1989,10,29,19,"ALGERIA: ALGIERS, CHERCHELL, TIPAZA",36.788,2.448,5.7,30,ALGERIA
1989,11,1,10,PUERTO RICO: MONA PASSAGE,18.986,-68.833,4.4,,PUERTO RICO
1989,11,1,18,"JAPAN: HONSHU: N, AOMORI, MISAWA",39.837,142.76,7.4,,JAPAN
1989,11,20,3,CHINA: SICHUAN PROVINCE: JIANGBEI COUNTY,29.882,106.804,4.7,4,CHINA
1989,11,20,4,"IRAN: SHAHDAD, KERMAN PROVINCE",29.892,57.718,5.9,3,IRAN
1989,12,15,18,"PHILIPPINES: MINDANAO: COTABATO, DAVAO",8.337,126.729,7.5,2,PHILIPPINES
1989,12,27,23,AUSTRALIA: NEWCASTLE,-32.967,151.619,5.4,12,AUSTRALIA
1990,2,8,7,"PHILIPPINES: BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN",9.755,124.694,6.6,,PHILIPPINES
1990,2,20,6,JAPAN: NEAR S. COAST OF HONSHU,34.706,139.252,6.4,,JAPAN
1990,2,28,23,"CALIFORNIA: S, CLAREMONT, COVINA",34.14,-117.7,5.5,,CALIFORNIA
1990,3,3,12,FIJI ISLANDS,-22.122,175.163,7.6,,FIJI ISLANDS
1990,3,4,19,"PAKISTAN: KALAT, QUETTA, MASTUNG",28.925,66.331,6.1,11,PAKISTAN
1990,3,25,13,"COSTA RICA: PUNTARENAS, SAN JOSE",9.919,-84.808,7,,COSTA RICA
1990,3,25,14,TAJIKISTAN: PAMIR MOUNTAINS,37.034,72.942,6.3,,TAJIKISTAN
1990,3,26,22,PHILIPPINES: SANTIAGO,9.253,125.606,5.5,1,PHILIPPINES
1990,4,2,13,"UNITED KINGDOM: MANCHESTER, LIVERPOOL",52.314,-2.985,4.7,,UNITED KINGDOM
1990,4,5,21,NORTHERN MARIANA ISLANDS: SAIPAN: GUAM,15.125,147.596,7.5,,NORTHERN MARIANA ISLANDS
1990,4,17,1,CHINA: S XINJIANG: WUQIA COUNTY,39.436,74.9,6.2,,CHINA
1990,4,18,13,INDONESIA: MINAHASSA PENINSULA: BOLAANG-GORONTALO,1.186,122.857,7.6,3,INDONESIA
1990,4,18,19,IRAN: HANNA,31.107,51.678,4.7,,IRAN
1990,4,26,9,CHINA: QINGHAI PROVINCE: GANGHE-XINGHAI,35.986,100.245,6.9,126,CHINA
1990,5,5,7,ITALY: POTENZA,40.775,15.766,5.4,2,ITALY
1990,5,13,4,"NEW ZEALAND: DANNEVIRKE, WELLINGTON",-40.296,176.064,6.3,,NEW ZEALAND
1990,5,20,2,"SUDAN: JUBA, MAYA: UGANDA: NAKURA",5.121,32.145,7.1,31,SUDAN
1990,5,24,20,"SUDAN: JUBA, KAPENGURIA",5.358,31.848,7,,SUDAN
1990,5,30,2,PERU: MOYABAMBA-RIOJO,-6.016,-77.229,6.5,200,PERU
1990,5,30,10,"ROMANIA: BUCHAREST, BRAILA, BRASOV",45.841,26.668,6.7,14,ROMANIA
1990,5,31,0,"ROMANIA: KISHINEV, CIS",45.811,26.769,6.1,,ROMANIA
1990,6,8,0,COSTA RICA: SANTIAGO DE PURISCAL,9.855,-84.327,4.6,,COSTA RICA
1990,6,9,1,"PERU: N, RIOJA, MOYOBAMBA, IQUITOS",-6.062,-77.136,4.9,1,PERU
1990,6,14,7,"PHILIPPINES: CULASI, PANAY",11.76,121.899,7.1,4,PHILIPPINES
1990,6,14,12,"KAZAKHSTAN: UST, ZAYSAN",47.869,85.076,6.8,1,KAZAKHSTAN
1990,6,17,4,PAKISTAN: BALUCHISTAN,27.398,65.719,6.3,,PAKISTAN
1990,6,20,21,"IRAN: RASHT, QAZVIN, ZANJAN, RUDBAR, MANJIL",36.957,49.409,7.3,40000,IRAN
1990,6,21,9,"IRAN: LOWSHAN, MANJIL",36.636,49.799,5.3,20,IRAN
1990,7,6,0,"INDONESIA: JAVA: W, KUNINGAN, MAJALENGA",-6.904,108.12,4.8,,INDONESIA
1990,7,13,14,AFGHANISTAN: HINDU KUSH: PIK LENINA,36.415,70.789,5.6,43,AFGHANISTAN
1990,7,16,7,"PHILIPPINES: BAGUIO, CABANATUAN, DAGUPAN",15.679,121.172,7.8,2412,PHILIPPINES
1990,7,18,11,"TURKEY: CAMELI, DENIZLI",36.99,29.595,5.1,,TURKEY
1990,7,27,12,VANUATU ISLANDS: ESPIRITU SANTO,-15.355,167.464,6.4,,VANUATU ISLANDS
1990,8,3,9,"KAZAKHSTAN: AKKAL, UST",47.963,84.961,6.1,,KAZAKHSTAN
1990,8,11,2,"ECUADOR: PAMASQUI, QUITO",-0.059,-78.449,4.4,4,ECUADOR
1990,9,23,21,"JAPAN: W. OF BONIN ISLANDS, IZU IS.",33.267,138.643,6.5,,JAPAN
1990,9,26,23,SOUTH AFRICA: WELKOM,-28.014,26.727,4.2,2,SOUTH AFRICA
1990,9,27,21,KAZAKHSTAN: ZAYSAN,47.903,84.961,4.5,,KAZAKHSTAN
1990,10,18,9,SOUTH AFRICA: CHARLETONVILLE,-26.39,27.349,4,10,SOUTH AFRICA
1990,10,20,8,CHINA: GANSU PROVINCE: TIANZHU,37.093,103.781,5.8,7,CHINA
1990,10,25,4,"AFGHANISTAN: HINDU KUSH: CHITRAL, MARDAN, MALAKAND",35.121,70.486,6,11,AFGHANISTAN
1990,11,6,18,"IRAN: S, DARAB",28.251,55.462,6.7,22,IRAN
1990,11,15,2,"INDONESIA: N SUMATERA, BLANGKEJEREN, KUTACANE",3.908,97.457,6.8,1,INDONESIA
1990,11,27,4,BALKANS NW: BOSNIA-HERZEGOVINA: TITOGRAD,43.853,16.633,5.6,,BALKANS NW
1990,12,1,18,KYRGYZSTAN: UZGEN,40.854,73.553,4.6,,KYRGYZSTAN
1990,12,13,0,ITALY: SICILY: CARLENTINI,37.3,15.438,5.3,19,ITALY
1990,12,13,3,"TAIWAN: HUALIEN, TAIPEI",23.916,121.636,6.2,2,TAIWAN
1990,12,13,19,TAIWAN: HUA-LIEN,23.722,121.627,6.3,,TAIWAN
1990,12,21,6,"GREECE: EDHESSA, KILKIS",41.004,22.3,5.9,1,GREECE
1990,12,22,17,"COSTA RICA: ALAJUELA, SANTIAGO DE PURISCAL",9.869,-84.302,5.7,2,COSTA RICA
1990,12,30,19,PAPUA NEW GUINEA: NEW BRITAIN,-5.097,150.967,7.5,,PAPUA NEW GUINEA
1991,1,5,14,"MYANMAR (BURMA): THABEIKKYIN, MANDALAY",23.613,95.901,7.1,,MYANMAR (BURMA)
1991,1,31,23,"AFGHANISTAN: BADAKHSTAN, BAGHLAN, LAGHMAN, NAGARHAR",35.993,70.423,6.4,848,AFGHANISTAN
1991,2,9,16,SOLOMON ISLANDS,-9.929,159.139,6.9,,SOLOMON ISLANDS
1991,2,13,15,FRANCE,44.885,6.76,3.8,9,FRANCE
1991,2,16,1,RUSSIA: KURIL ISLANDS,48.268,154.328,5.7,,RUSSIA
1991,2,21,2,BERING SEA,58.427,-175.45,6.7,,BERING SEA
1991,2,25,14,CHINA: S XINJIANG: KALPIN,40.386,78.959,6.1,,CHINA
1991,3,25,18,"CHINA: NE, DATONG",39.887,113.923,5.5,,CHINA
1991,4,4,15,"PERU: RIOJA, NEUVA CAJAMARCA",-6.038,-77.13,6.4,,PERU
1991,4,5,4,"PERU: RIOJA, MOYOBAMBA, NUEVA CAJAMARCA",-5.982,-77.094,6.7,53,PERU
1991,4,18,9,AFGHANISTAN: BADAKHSTAN PROVINCE,37.457,68.273,5.1,,AFGHANISTAN
1991,4,20,17,"AFGHANISTAN: HINDU KUSH: BADAKHSTAN, KABUL",36.416,70.912,4.1,,AFGHANISTAN
1991,4,22,21,"COSTA RICA: LIMON, PANDORA",9.685,-83.073,7.6,87,COSTA RICA
1991,4,24,10,TURKEY: ERZURUM PROVINCE,39.597,41.118,4.5,1,TURKEY
1991,4,29,9,"GEORGIA: DZHAVA, CHIATURA, AMBROLAURI",42.453,43.673,7,270,GEORGIA
1991,5,4,3,"PANAMA: CHANGUINOLA, ALMIRANTE, BOCAS DEL TORO",9.542,-82.418,6.2,,PANAMA
1991,5,15,14,GEORGIA: KHEKHETI,42.565,43.349,4.9,,GEORGIA
1991,5,26,10,MALAYSIA: KALIMANTAN: RANAU,5.865,116.746,4.5,1,MALAYSIA
1991,6,15,0,"GEORGIA: DZHAVA, TSKHINVALI, OSSETIA",42.461,44.009,6.1,8,GEORGIA
1991,6,15,11,"PHILIPPINES: LUZON: MANILA, PINATUBO ERUPTION",15.119,120.355,5.5,,PHILIPPINES
1991,6,16,11,TURKEY: KAGIZMAN,39.984,42.875,4.5,,TURKEY
1991,6,20,5,"INDONESIA: MINAHASSA: GORONTALO, MAMADO",1.196,122.787,7.5,,INDONESIA
1991,6,28,14,"CALIFORNIA: ARCADIA, GLENDALE, LOS ANGELES",34.262,-118.002,5.1,2,CALIFORNIA
1991,7,4,11,"INDONESIA: TIMOR: KALABAHI, DILI",-8.099,124.681,6.5,28,INDONESIA
1991,7,12,10,"ROMANIA: BANLOC, DETA, TIMISOARA",45.364,21.057,5.6,2,ROMANIA
1991,7,18,11,ROMANIA: ORSAVA,44.888,22.407,5.6,,ROMANIA
1991,7,23,19,"PERU: MACA, CHIVAY, YANQUE",-15.679,-71.574,4.7,92,PERU
1991,7,24,9,"IRAQ: ARBIL, DIBS",36.52,44.066,5.1,20,IRAQ
1991,8,9,9,COSTA RICA: CARTAGO,9.737,-84.054,4.7,,COSTA RICA
1991,8,17,6,VENEZUELA: BARQUISIMETO,10.045,-69.948,5.2,,VENEZUELA
1991,8,17,19,"CALIFORNIA: HONEYDEW, WHITETHORN, PETROLIA",40.235,-124.348,6.2,,CALIFORNIA
1991,9,8,13,"NEW ZEALAND: WELLINGTON, WANGANUI",-40.25,175.053,5.6,,NEW ZEALAND
1991,9,18,9,"GUATEMALA: GUATEMALA CITY, PACHUTA, SOLOLA",14.646,-90.986,6.2,25,GUATEMALA
1991,10,14,15,SOLOMON ISLANDS,-9.094,158.442,7.2,,SOLOMON ISLANDS
1991,10,19,21,"INDIA: CHAMOLI, UTTARKASHI, NEW DELHI, CHANDIGARH",30.78,78.774,7,2000,INDIA
1991,11,4,1,IRAN: BEHBAHAN,30.666,50.218,5.4,,IRAN
1991,11,8,15,"INDIA: JODHPUR, JAISALMER",26.323,70.607,5,,INDIA
1991,11,19,22,"COLOMBIA: CHACO, BUENAVENTURA, CALI",4.554,-77.442,6.4,2,COLOMBIA
1991,11,22,0,YEMEN: WESTERN ARABIAN PENINSULA,13.887,44.068,4.7,11,YEMEN
1991,11,28,17,"IRAN: RUDBAR, RASHT",36.924,49.603,5,1,IRAN
1991,12,2,8,"ROMANIA: VOITEG, DETA, BANLOC",45.498,21.115,5.5,,ROMANIA
1991,12,22,8,"RUSSIA: KAMCHATKA, KURIL ISLANDS",45.533,151.021,7.6,,RUSSIA
1992,1,5,6,CHINA: S. CHINA SEA,18,108,3.7,,CHINA
1992,2,1,19,JAPAN: HONSHU: TOKYO,35.106,139.644,5.6,,JAPAN
1992,2,4,1,"INDONESIA: JAWA, BREBES",-7.138,109.067,4.4,,INDONESIA
1992,3,4,11,IRAN: LORDEGAN ARDAL AREA,31.726,50.778,4.6,6,IRAN
1992,3,13,17,TURKEY: ERZINCAN,39.71,39.605,6.9,653,TURKEY
1992,4,13,1,"THE NETHERLANDS: ROERMOND: GERMANY: BONN, HEINSBERG",51.153,5.798,5.2,1,THE NETHERLANDS
1992,4,23,4,"CALIFORNIA: JOSHUA TREE, ANGELUS OAKS",33.961,-116.318,6.3,,CALIFORNIA
1992,4,25,18,"CALIFORNIA: HUMBOLDT COUNTY: FERNDALE, PETROLIA",40.368,-124.316,7.1,,CALIFORNIA
1992,5,15,8,KYRGYZSTAN: OSH: UZBEKISTAN: ANDIZHAN,41.019,72.429,6.2,4,KYRGYZSTAN
1992,5,17,10,"PHILIPPINES: MINDANAO, TANDAG, BISLIG",7.191,126.762,7.5,,PHILIPPINES
1992,5,20,12,"PAKISTAN: PESHAWAR, KOHAT, SHAKKAR KHEL",33.377,71.317,6,36,PAKISTAN
1992,5,25,16,"CUBA: PILON, MANZANILLO",19.613,-77.872,7,,CUBA
1992,5,27,5,SOLOMON ISLANDS: SANTA CRUZ ISLANDS,-11.122,165.239,7,,SOLOMON ISLANDS
1992,6,28,11,"CALIFORNIA: LANDERS, YUCCA VALLEY",34.201,-116.436,7.6,3,CALIFORNIA
1992,6,28,15,"CALIFORNIA: BIG BEAR LAKE, BIG BEAR CITY",34.203,-116.827,6.7,,CALIFORNIA
1992,6,29,10,NEVADA-CALIFORNIA BORDER: NEVADA TEST SITE,36.705,-116.293,5.4,,NEVADA-CALIFORNIA BORDER
1992,7,18,8,JAPAN: HONSHU ISLAND,39.419,143.33,7,,JAPAN
1992,8,11,15,JAPAN: HONSHU: S,32.536,141.641,6.3,,JAPAN
1992,8,19,2,KYRGYZSTAN: TOLUK,42.142,73.575,7.5,75,KYRGYZSTAN
1992,8,28,0,PAKISTAN: KALAT,29.087,66.74,5.5,4,PAKISTAN
1992,9,2,0,NICARAGUA: MASACHAPA: COSTA RICA,11.727,-87.386,7.7,,NICARAGUA
1992,9,8,0,IRAN: FIRUZABAD,29.134,52.187,4.7,1,IRAN
1992,9,11,3,CONGO: KABALO,-6.087,26.651,7,8,CONGO
1992,10,12,13,EGYPT: CAIRO,29.778,31.144,5.3,545,EGYPT
1992,10,17,8,"COLOMBIA: MURINDO, CALI",6.845,-76.806,7,,COLOMBIA
1992,10,18,15,"COLOMBIA: MURINDO, APARTADO, MEDELLIN",7.075,-76.862,7.4,11,COLOMBIA
1992,12,12,5,"INDONESIA: FLORES REGION, MAUMERE, BABI",-8.48,121.896,7.8,1000,INDONESIA
1993,1,15,11,"JAPAN: HOKKADIO, KUSHIRO, HACHINOHE, HONSHU",43.3,143.691,7.6,2,JAPAN
1993,1,26,20,CHINA: YUNNAN PROVINCE,23.027,101.062,5.6,,CHINA
1993,1,27,10,IRAN: NEHBANDAN,32.104,60.088,5.1,,IRAN
1993,2,7,13,"JAPAN: HONSHU: ISHIKAWA, TOYAMA, NIIGATA",37.634,137.245,6.3,,JAPAN
1993,3,12,14,FUTUNA ISLAND,-14.385,-178.252,6.4,5,FUTUNA ISLAND
1993,3,20,14,CHINA: TIBET (XIZANG PROVINCE): NGAMRING,29.084,87.333,6.2,2,CHINA
1993,3,25,13,WASHINGTON-OREGON BORDER,45.035,-122.607,5.6,,WASHINGTON-OREGON BORDER
1993,3,26,22,IRAN: BOVIR AHMADI VA KOHKILUYEH,30.692,50.886,5.1,,IRAN
1993,4,18,9,PERU: LIMA,-11.652,-76.53,6.3,6,PERU
1993,6,8,13,RUSSIA: KAMCHATKA,51.218,157.829,7.5,,RUSSIA
1993,6,18,11,KERMADEC ISLANDS,-28.886,-176.819,6.6,,KERMADEC ISLANDS
1993,6,22,16,IRAN: BOVIR AHMADI VA KOHKILUYEH,30.149,50.814,5.4,24,IRAN
1993,7,10,20,"COSTA RICA: TURRIALBA, CARTAGO",9.821,-83.622,5.8,2,COSTA RICA
1993,7,12,13,JAPAN: HOKKAIDO: RUSSIA: SOUTHEAST: SOUTH KOREA,42.851,139.197,7.7,23,JAPAN
1993,7,14,12,GREECE: PATRAS,38.224,21.756,5.6,,GREECE
1993,8,1,0,SUDAN: KHARTOUM,15.385,31.69,5.5,2,SUDAN
1993,8,7,19,JAPAN,41.985,139.839,6.3,,JAPAN
1993,8,8,8,"GUAM: TUMAN BAY, APRA HARBOR",12.982,144.801,7.8,,GUAM
1993,9,10,19,GUATEMALA: SOUTHWEST: MEXICO: CHIAPAS,14.717,-92.645,7.2,1,GUATEMALA
1993,9,21,3,OREGON: KLAMATH FALLS,42.314,-122.012,6,2,OREGON
1993,9,29,22,"INDIA: LATUR-OSMANABAD, KILLARI",18.066,76.451,6.2,11000,INDIA
1993,10,13,2,PAPUA NEW GUINEA: EASTERN: UPPER MARKHAM VALLEY,-5.889,146.02,6.9,60,PAPUA NEW GUINEA
1993,10,20,16,NEPAL: NW: INDIA: UTTAR PRADESH,28.723,82.28,5.1,,NEPAL
1993,11,12,13,INDIA: LATUR,18.12,76.533,4.6,,INDIA
1993,11,13,1,RUSSIA: KAMCHATKA,51.934,158.647,7,,RUSSIA
1993,11,30,20,CHINA: SOUTHERN XINJIANG: SHUFU,39.263,75.533,5.6,,CHINA
1994,1,3,5,CHINA: QINGHAI PROVINCE: GONGHE,36.028,100.104,5.7,,CHINA
1994,1,16,1,"PENNSYLVANIA: READING, FELT TO CANADA",40.33,-76.037,4.6,,PENNSYLVANIA
1994,1,17,12,CALIFORNIA: NORTHRIDGE,34.213,-118.537,6.7,60,CALIFORNIA
1994,1,21,2,INDONESIA: KAU,1.015,127.733,7,9,INDONESIA
1994,2,3,9,WYOMING: AFTON,42.762,-110.976,5.8,,WYOMING
1994,2,5,23,"UGANDA: FORT PORTAL, KASESE: ZAMBIA",0.593,30.037,6.2,7,UGANDA
1994,2,15,17,"INDONESIA: SOUTHERN SUMATERA, LIWA, LAMPUNG",-4.967,104.302,6.9,207,INDONESIA
1994,2,23,8,IRAN: SISTAN,30.853,60.596,6.1,6,IRAN
1994,3,1,3,IRAN: SOUTHERN: FIRUZABAD,29.096,52.617,6.1,2,IRAN
1994,3,2,3,HAITI: SAINT-LOUIS DU NORD,19.803,-72.799,5.4,4,HAITI
1994,3,9,23,FIJI ISLANDS,-18.039,-178.413,7.6,,FIJI ISLANDS
1994,4,8,1,JAPAN: OFF EAST COAST OF HONSHU ISLAND,40.608,143.683,6.4,,JAPAN
1994,5,1,12,"AFGHANISTAN: HINDU KUSH: TASHIAK, TERMIZ",36.901,67.163,6.1,160,AFGHANISTAN
1994,5,24,4,TAIWAN,23.959,122.448,6.5,,TAIWAN
1994,6,2,18,INDONESIA: JAVA,-10.477,112.835,7.8,,INDONESIA
1994,6,3,21,INDONESIA: JAVA,-10.362,112.892,6.6,,INDONESIA
1994,6,4,0,INDONESIA: JAVA,-10.777,113.366,6.5,,INDONESIA
1994,6,5,1,"TAIWAN: CHI-LUNG, I-LAN, TAIPEI, NAN-AO",24.511,121.905,6.4,1,TAIWAN
1994,6,5,1,INDONESIA: JAVA,-10.341,113.369,6.1,,INDONESIA
1994,6,6,20,"COLOMBIA: CAUCA, HUILA",2.917,-76.057,6.8,650,COLOMBIA
1994,6,9,0,"BOLIVIA-PERU: AREQUIPA, FELT IN N AND S AMERICA",-13.841,-67.553,8.2,5,BOLIVIA-PERU
1994,6,18,3,NEW ZEALAND: SOUTH ISLAND: CHRISTCHURCH,-42.963,171.658,6.8,,NEW ZEALAND
1994,6,20,9,"IRAN: FIRUZABAD, SHIRAZ",28.968,52.614,5.9,3,IRAN
1994,8,18,1,ALGERIA: MASCARA,35.52,-0.106,5.9,171,ALGERIA
1994,9,1,15,CALIFORNIA: NORTH: HONEYDEW,40.402,-125.68,7,,CALIFORNIA
1994,10,4,13,RUSSIA: KURIL ISLANDS: JAPAN: HOKKAIDO,43.773,147.321,8.3,11,RUSSIA
1994,10,8,21,INDONESIA: HALMAHERA,-1.258,127.98,6.8,1,INDONESIA
1994,10,9,7,RUSSIA: KURIL ISLANDS,43.905,147.916,7.3,,RUSSIA
1994,11,14,19,PHILIPPINES: MINDORO,13.525,121.067,7.1,81,PHILIPPINES
1994,12,26,14,"CALIFORNIA: EUREKA, SAMOA, ARCATA, BLUE LAKE",40.741,-124.31,5.5,,CALIFORNIA
1994,12,28,12,JAPAN: HONSHU,40.525,143.419,7.8,3,JAPAN
1994,12,31,2,"CHINA: GUANGXI PROVINCE, GUANDONG PROVINCE",20.524,109.33,5.3,,CHINA
1995,1,16,20,"JAPAN: SW HONSHU: KOBE, AWAJI-SHIMA, NISHINOMIYA",34.583,135.018,6.9,5502,JAPAN
1995,1,19,15,"COLOMBIA: BOGOTA, MANIZALES, MIRAFLORES",5.05,-72.916,6.5,7,COLOMBIA
1995,2,5,22,NEW ZEALAND: NORTH ISLAND: S ISLAND: CHRISTCHURCH,-37.759,178.752,7.1,,NEW ZEALAND
1995,2,8,18,"COLOMBIA: CALI, PEREIRA, ARMENIA, CALARCA",4.104,-76.622,6.4,45,COLOMBIA
1995,2,23,21,"CYPRUS: PAPHOS, NICOSIA, ARODHES, PERISTERONA",35.046,32.279,5.9,2,CYPRUS
1995,3,19,23,INDONESIA: IRIAN JAYA REGION,-4.183,135.109,6.9,,INDONESIA
1995,4,1,3,"JAPAN: NIIGATA PREFECTURE, SADO",37.925,139.186,5.4,,JAPAN
